id,parent_id,text,label
529694204361203713,529693591132983297,people talking about stupid shit like government corruption and harassment when prince is in toronto smh <REPLY> @ freekmanejames * hold boom box to air and get emosh with benji * purple rain purple rainbnnn * insert hard electric guitar here * <REPLY> @ tristananthonyj we should be at this concert <REPLY> @ freekmanejames tell me we wouldn't show up in the tightest clothes and cry while still being the hardest nigga at a prince concert,comment
529695331387461632,529694204361203713,people talking about stupid shit like government corruption and harassment when prince is in toronto smh <REPLY> @ freekmanejames * hold boom box to air and get emosh with benji * purple rain purple rainbnnn * insert hard electric guitar here * <REPLY> @ tristananthonyj we should be at this concert <REPLY> @ freekmanejames tell me we wouldn't show up in the tightest clothes and cry while still being the hardest nigga at a prince concert <REPLY> @ tristananthonyj that's the only concert we could wear heel and still be hard af,comment
529689679411810304,,people talking about stupid shit like government corruption and harassment when prince is in toronto smh,support
529797259362177024,529716453792956416,is #prince in #toronto? rumours fly of surprise show...@ masseyhall <REPLY> @ ctvottawa any help with this event even raffle prize are much appreciated,comment
529797166739378177,529716453792956416,is #prince in #toronto? rumours fly of surprise show...@ masseyhall <REPLY> @ ctvottawa @ masseyhall holding suicide prevention event and fundraiser for funeral cost for my cousin who passed on sun,comment
529716453792956416,,is #prince in #toronto? rumours fly of surprise show...@ masseyhall,comment
529698240405729281,529697981751373824,@ babiesbaubles @ thesocialctv massey hall tix 10 $? #prince <REPLY> @ akrred @ thesocialctv that's insane! i love prince but there's no way i can get babysitting so last minute: (,comment
529695704982491137,529695367680761856,"omg . #prince rumoured to be performing in toronto today . exciting! <REPLY> @ thesocialctv i saw prince in concert 2 year ago in halifax and honestly, wa the most boring concert ever! was so disappointed",deny
529695587390980097,529695367680761856,omg . #prince rumoured to be performing in toronto today . exciting! <REPLY> @ thesocialctv yes indeed!,comment
529696619244306432,529695367680761856,omg . #prince rumoured to be performing in toronto today . exciting! <REPLY> @ thesocialctv #birthdaygirl #prince it's my birthday ohhhh i would love to see my all time fav please get me in!,comment
529697981751373824,529696892851347458,@ thesocialctv where??? #prince <REPLY> @ babiesbaubles @ thesocialctv massey hall tix 10 $? #prince,comment
529696091638620160,529695367680761856,"omg . #prince rumoured to be performing in toronto today . exciting! <REPLY> @ thesocialctv love prince, he wa my first concert!! #princewatch",comment
529696892851347458,529695367680761856,omg . #prince rumoured to be performing in toronto today . exciting! <REPLY> @ thesocialctv where??? #prince,query
529701086815592449,529695367680761856,omg . #prince rumoured to be performing in toronto today . exciting! <REPLY> @ thesocialctv i want ticket so bad!,comment
529695367680761856,,omg . #prince rumoured to be performing in toronto today . exciting!,support
529708506111549440,529695483661664257,clearly prince is having a show in #toronto @ torontocomms #tdot #gta #prince #concert <REPLY> @ stazie_15 enjoyyyyyy i'm jealous  @ torontocomms,comment
529705003758665729,529701933301653505,"@ stazie_15 @ princepartyuk @ torontocomms if there's one thing @ 3rdeyegirl fan love more than the music, it's queueing! <REPLY> @ ianallen169 @ princepartyuk @ torontocomms @ 3rdeyegirl i can't go lol i have to work or i would should be amazing.",comment
529702311111983104,529701933301653505,"@ stazie_15 @ princepartyuk @ torontocomms if there's one thing @ 3rdeyegirl fan love more than the music, it's queueing! <REPLY> @ ianallen169 @ princepartyuk @ stazie_15 @ torontocomms @ 3rdeyegirl and boy did we know how to queue mate.",comment
529703489107423233,529701933301653505,"@ stazie_15 @ princepartyuk @ torontocomms if there's one thing @ 3rdeyegirl fan love more than the music, it's queueing! <REPLY> @ stazie_15 @ princepartyuk @ torontocomms @ 3rdeyegirl i hope you enjoy! only slightly jealous ",comment
529701933301653505,529695483661664257,"clearly prince is having a show in #toronto @ torontocomms #tdot #gta #prince #concert <REPLY> @ stazie_15 @ princepartyuk @ torontocomms if there's one thing @ 3rdeyegirl fan love more than the music, it's queueing!",comment
529702566104678401,529701933301653505,"clearly prince is having a show in #toronto @ torontocomms #tdot #gta #prince #concert <REPLY> @ stazie_15 @ princepartyuk @ torontocomms if there's one thing @ 3rdeyegirl fan love more than the music, it's queueing! <REPLY> @ ianallen169 @ princepartyuk @ torontocomms @ 3rdeyegirl very very true hope it's a heck of a concert.",comment
529695483661664257,,clearly prince is having a show in #toronto @ torontocomms #tdot #gta #prince #concert,support
529740822238232577,529739968470867968,"prince not playing massey hall tonight, promoter say <REPLY> athenaph what tease!!! rt @ cbcnews: prince not playing massey hall tonight, promoter say",support
529741502323621890,529739968470867968,"prince not playing massey hall tonight, promoter say <REPLY> @ cbcnews of course not . i can't make it tonight . but saturday .....",support
529741574742507520,529739968470867968,"prince not playing massey hall tonight, promoter say <REPLY> @ cbcnews lol.",comment
529827763855704064,529739968470867968,"prince not playing massey hall tonight, promoter say <REPLY> @ cbcnews @ princenewsusa o (+ & gt;",comment
529748991849013248,529739968470867968,"prince not playing massey hall tonight, promoter say <REPLY> @ cbcnews and, ...? when @ cbcnews asked live nation why no one made this clarification 4 or 5 hour earlier?",query
529746860714758145,529739968470867968,"prince not playing massey hall tonight, promoter say <REPLY> “ @ cbcnews: prince not playing massey hall tonight, promoter say good . i wa feeling bitter.",comment
529743000247992320,529739968470867968,"prince not playing massey hall tonight, promoter say <REPLY> @ cbcnews good: -)",query
529740809672077313,529739968470867968,"prince not playing massey hall tonight, promoter say <REPLY> . @ cbcnews i can also confirm he will not be playing in rankin inlet, nu either",deny
529745508148203523,529739968470867968,"prince not playing massey hall tonight, promoter say <REPLY> wtw?! @ cbcnews: prince not playing massey hall tonight, promoter say",deny
529739968470867968,,"prince not playing massey hall tonight, promoter say",deny
529590746018754560,529541029910044672,@ princemuseum @ 3rdeyegirl it's a four hour flight from vancouver to toronto and i'm so tempted lol <REPLY> @ princetaughtme @ princemuseum @ 3rdeyegirl i wld def go if i wa only 2 hr away . i once flew 11 hr 2 c him in vegas . best night of my life!,comment
529548830287876096,529546994520694784,@ princetaughtme if you can make it tonight - do it:) <REPLY> @ princemuseum and oh my god the show already sold out in toronto?!?! damn.,query
529542083405955072,529541029910044672,@ princemuseum @ 3rdeyegirl it's a four hour flight from vancouver to toronto and i'm so tempted lol <REPLY> @ princetaughtme @ 3rdeyegirl get on board the seduction 747 ....,comment
529550553773506560,529550101925343233,"@ princetaughtme i don't think it's even been on sale yet <REPLY> @ princemuseum ohhhh! alright! i wa confused because it said ""no longer on sale""!",comment
529546994520694784,529542544573865985,"@ princemuseum @ 3rdeyegirl i only wish . the commodore ballroom is calling prince's name with vancouver, he'll be back around… hopefully! <REPLY> @ princetaughtme if you can make it tonight - do it:)",comment
529550101925343233,529548830287876096,@ princetaughtme if you can make it tonight - do it:) <REPLY> @ princemuseum and oh my god the show already sold out in toronto?!?! damn. <REPLY> @ princetaughtme i don't think it's even been on sale yet,support
529657666843721729,529574549340553216,@ princetaughtme @ princemuseum @ 3rdeyegirl go!!!!! i would if i could!! <REPLY> @ sarah_mccrone @ princemuseum @ 3rdeyegirl no moneyyyyy: (,comment
529542544573865985,529542083405955072,"@ princemuseum @ 3rdeyegirl it's a four hour flight from vancouver to toronto and i'm so tempted lol <REPLY> @ princetaughtme @ 3rdeyegirl get on board the seduction 747 .... <REPLY> @ princemuseum @ 3rdeyegirl i only wish . the commodore ballroom is calling prince's name with vancouver, he'll be back around… hopefully!",comment
529547352907218944,529546994520694784,"@ princemuseum @ 3rdeyegirl i only wish . the commodore ballroom is calling prince's name with vancouver, he'll be back around… hopefully! <REPLY> @ princetaughtme if you can make it tonight - do it:) <REPLY> @ princemuseum i doubt it! i don't got the money to go all the way out there! if i did, i definitely would! it would be fun!:)",comment
529660640575897600,529657666843721729,@ princetaughtme @ princemuseum @ 3rdeyegirl go!!!!! i would if i could!! <REPLY> @ sarah_mccrone @ princemuseum @ 3rdeyegirl no moneyyyyy: ( <REPLY> @ princetaughtme @ princemuseum @ 3rdeyegirl oh no: (,comment
529661580649459712,529660640575897600,@ princetaughtme @ princemuseum @ 3rdeyegirl go!!!!! i would if i could!! <REPLY> @ sarah_mccrone @ princemuseum @ 3rdeyegirl no moneyyyyy: ( <REPLY> @ princetaughtme @ princemuseum @ 3rdeyegirl oh no: ( <REPLY> @ sarah_mccrone @ princemuseum @ 3rdeyegirl: (,comment
529541029910044672,529540733020405760,"prince in toronto tonight: @ 3rdeyegirl tweeted this morning to say otnorot calling, which is toronto backwards, obviously .... seems it's on! <REPLY> @ princemuseum @ 3rdeyegirl it's a four hour flight from vancouver to toronto and i'm so tempted lol",comment
529658081840746496,529590746018754560,@ princemuseum @ 3rdeyegirl it's a four hour flight from vancouver to toronto and i'm so tempted lol <REPLY> @ princetaughtme @ princemuseum @ 3rdeyegirl i wld def go if i wa only 2 hr away . i once flew 11 hr 2 c him in vegas . best night of my life! <REPLY> @ mossequ1 @ princemuseum @ 3rdeyegirl it's across the country and 4 hour away lol and it's like $300 i think,support
529574549340553216,529541029910044672,"prince in toronto tonight: @ 3rdeyegirl tweeted this morning to say otnorot calling, which is toronto backwards, obviously .... seems it's on! <REPLY> @ princemuseum @ 3rdeyegirl it's a four hour flight from vancouver to toronto and i'm so tempted lol <REPLY> @ princetaughtme @ princemuseum @ 3rdeyegirl go!!!!! i would if i could!!",comment
529540733020405760,,"prince in toronto tonight: @ 3rdeyegirl tweeted this morning to say otnorot calling, which is toronto backwards, obviously .... seems it's on!",support
529655597114085376,529654186791944192,"prince rumoured to be performing in surprise show in toronto <REPLY> @ ctvnews next, maybe vancouver, b.c?",query
529680820324560897,529654186791944192,prince rumoured to be performing in surprise show in toronto <REPLY> @ ctvnews hahahaha well it's not much of a surprise now is it!?: p,comment
529655944066912257,529654186791944192,prince rumoured to be performing in surprise show in toronto <REPLY> exciting! anyone going? rt @ ctvnews prince rumoured to performsurprise show in toronto,comment
529658952519540736,529654186791944192,prince rumoured to be performing in surprise show in toronto <REPLY> “ @ ctvnews: prince rumoured to be performing in surprise show in toronto how cool!,comment
529654399455727617,529654186791944192,prince rumoured to be performing in surprise show in toronto <REPLY> @ ctvnews i guess it's no longer a surprise.,comment
529654334456598529,529654186791944192,prince rumoured to be performing in surprise show in toronto <REPLY> @ ctvnews hey @ stephb209 ^^^^,comment
529680436121702400,529654186791944192,prince rumoured to be performing in surprise show in toronto <REPLY> @ ctvnews who care!!!!,comment
529664081100562432,529654186791944192,prince rumoured to be performing in surprise show in toronto <REPLY> @ ctvnews he's still alive???,query
529655164828139522,529654186791944192,"prince rumoured to be performing in surprise show in toronto <REPLY> @ ctvnews if this were to be happening on thursday, would consider flying vancouver to to . in hope of seeing him live . #onbucketlist",comment
529671977662185473,529655944066912257,prince rumoured to be performing in surprise show in toronto <REPLY> exciting! anyone going? rt @ ctvnews prince rumoured to performsurprise show in toronto <REPLY> @ natashankpr i'll definitely be trying to get tix today!,comment
529654186791944192,,prince rumoured to be performing in surprise show in toronto,support
529722000076718082,529720273285566464,"in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight. <REPLY> this is what it feel like/when dove cry rt @ livenationon: we can confirm that prince will not be performing at @ masseyhall tonight.",comment
529722084600320001,529720273285566464,"in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight. <REPLY> @ livenationon soo...its tomorrow night!? #prince @ masseyhall",query
529723119913951232,529720273285566464,"in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight. <REPLY> @ livenationon @ masseyhall tomorrow night?",query
529721379302952961,529720542925176832,"“ @ livenationon: in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight. ” @ adamwylde <REPLY> @ sbranisteanu @ livenationon @ masseyhall thank you for that tweet!! mucho appreciateo",support
529722570460123136,529721493962641408,@ beet but 3rd eye girl will be? did you ask ln if the artist formerly known as #prince is playing? <REPLY> @ rockthusiast maybe tomorrow?,query
529723719552618496,529722000076718082,"in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight. <REPLY> this is what it feel like/when dove cry rt @ livenationon: we can confirm that prince will not be performing at @ masseyhall tonight. <REPLY> @ brofromanother @ livenationon @ masseyhall aw man! that got my funny bone!",comment
529720506602516480,529720273285566464,"in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight. <REPLY> “?!?!? @ jillkrajewski @ livenationon: in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight . ”",query
529722617318899712,529720273285566464,"in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight. <REPLY> @ livenationon @ masseyhall it's probably @ 3rdeyegirl",comment
529723695989002241,529720273285566464,"in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight. <REPLY> “ @ livenationon: in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight. ” @ dinapugliese",support
529722739196985345,529720506602516480,"in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight. <REPLY> “?!?!? @ jillkrajewski @ livenationon: in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight . ” <REPLY> @ greenhair14 ""change of plan ."" hmmm.",comment
529722212706971648,529722000076718082,"in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight. <REPLY> this is what it feel like/when dove cry rt @ livenationon: we can confirm that prince will not be performing at @ masseyhall tonight. <REPLY> @ brofromanother @ livenationon @ masseyhall what the hell even just happened today",comment
529721493962641408,529721009172410369,"err, twist? rt @ livenationon: in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight. <REPLY> @ beet but 3rd eye girl will be? did you ask ln if the artist formerly known as #prince is playing?",comment
529720542925176832,529720273285566464,"in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight. <REPLY> “ @ livenationon: in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight. ” @ adamwylde",comment
529721182468444160,529720273285566464,"in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight. <REPLY> poor sucker in line! “ @ livenationon: in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight . ”",comment
529723588413489152,529720273285566464,"in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight. <REPLY> @ livenationon @ masseyhall what about tomorrow night? #prince in #toronto still a possibility?",query
529721009172410369,529720273285566464,"in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight. <REPLY> err, twist? rt @ livenationon: in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight.",support
529723713701543938,529720273285566464,"in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight. <REPLY> there ya go . @ kiss925 rt @ livenationon: in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight.",comment
529720273285566464,,"in response to inquiry, we can confirm that prince will not be performing at @ masseyhall tonight.",support
524990764049522688,524990163446140928,"police have clarified that there were two shooting in ottawa today, not three: at the war memorial and parliament hill. <REPLY> @ ctvnews get it right.",deny
524990563217838081,524990163446140928,"police have clarified that there were two shooting in ottawa today, not three: at the war memorial and parliament hill. <REPLY> @ ctvnews you guy ""confirmed"" there were 3 shooting not long ago . how about you wait for official report before saying thing.",support
525003827494531073,524990163446140928,"police have clarified that there were two shooting in ottawa today, not three: at the war memorial and parliament hill. <REPLY> @ ctvnews @ ctvsaskatoon so what happened at rideau? nothing?",query
524992704673890304,524990163446140928,"police have clarified that there were two shooting in ottawa today, not three: at the war memorial and parliament hill. <REPLY> rt @ ctvnews police have clarified that there were two shooting in ottawa today, not three: at the war memorial and parliament hill . #canada",deny
524990163446140928,,"police have clarified that there were two shooting in ottawa today, not three: at the war memorial and parliament hill.",deny
524956595588194305,524947416869388288,reports now that 2nd shooter ha been shot in downtown ottawa #ottnews <REPLY> @ newhot899 live news just reported cop yelling at people to run . must be a third shooter!,comment
524947580149825537,524947416869388288,reports now that 2nd shooter ha been shot in downtown ottawa #ottnews <REPLY> @ newhot899 #ottnews,comment
524947672822988800,524947416869388288,reports now that 2nd shooter ha been shot in downtown ottawa #ottnews <REPLY> @ newhot899 good!!! ,comment
524947416869388288,,reports now that 2nd shooter ha been shot in downtown ottawa #ottnews,support
524943159726309376,524942470472548352,"the university of ottawa, just a five minute walk from the hill, is now on lockdown. <REPLY> @ ldobsonhughes @ huffpostcanada god bless heather!!",comment
524943410520924161,524942470472548352,"the university of ottawa, just a five minute walk from the hill, is now on lockdown. <REPLY> my alma mater . god . rt @ ldobsonhughes: the university of ottawa, just a five minute walk from the hill, is now on lockdown.",comment
524944078870700032,524942470472548352,"the university of ottawa, just a five minute walk from the hill, is now on lockdown. <REPLY> @ ldobsonhughes @ inklesspw is 2 km from nasty parliament not 2 minute only chita to can run 120 km an hour",comment
524942470472548352,,"the university of ottawa, just a five minute walk from the hill, is now on lockdown.",support
525035256361934848,525033642939416576,@ 20committee @ kshaidle maybe we should start revoking passport after they leave ... <REPLY> yes:) except in australia there's a discussion to let 'sympathizers' reenter oz to rehabilitate! wtf! @ markokanagan @ 20committee @ kshaidle,deny
525038702607994880,525032872647065600,"breaking: michael zehaf-bebeau had been designated ""high-risk traveller"" by cdn govt, which confiscated his passport <REPLY> @ 20committee @ aresxtra they must put high risk traveler in civilian detaine camp to prevent attacks.us doe this with suspect jap in wwii",comment
525034548196024320,525034442104901632,"if michael zehaf-bebeau had his passport confiscated doen't it make sense to track his movement - wa this done? @ 20committee @ blogsofwar <REPLY> @ aenk963 @ blogsofwar yes, but csis can't watch that many 24/7",query
525035734403530752,525034548196024320,"if michael zehaf-bebeau had his passport confiscated doen't it make sense to track his movement - wa this done? @ 20committee @ blogsofwar <REPLY> @ aenk963 @ blogsofwar yes, but csis can't watch that many 24/7 <REPLY> micro chip them - just an uncivil thought:) @ 20committee @ blogsofwar",deny
525049059321462784,525048948386299904,"@ 20committee oh, so they already know where z-b had gone to? any travel to the levant recently? <REPLY> @ chrisjefferson no info yet",comment
525062791712235520,525032872647065600,"breaking: michael zehaf-bebeau had been designated ""high-risk traveller"" by cdn govt, which confiscated his passport <REPLY> @ 20committee a high risk traveller! but a risk to #canadians and government official, he wa okay?",comment
525033513062371328,525032872647065600,"breaking: michael zehaf-bebeau had been designated ""high-risk traveller"" by cdn govt, which confiscated his passport <REPLY> @ 20committee @ blogsofwar how come we have to pussy foot around terrorism for hour before calling what it is.",comment
525040767270543360,525040562765053952,@ 20committee the incident yesterday (car) in canada wa that a terrorist attack a well? <REPLY> @ aniekan_o sure look like one,query
525033642939416576,525032872647065600,"breaking: michael zehaf-bebeau had been designated ""high-risk traveller"" by cdn govt, which confiscated his passport <REPLY> @ 20committee @ kshaidle maybe we should start revoking passport after they leave ...",support
525040309097336832,525032872647065600,"breaking: michael zehaf-bebeau had been designated ""high-risk traveller"" by cdn govt, which confiscated his passport <REPLY> @ 20committee @ kshaidle it make more sense to let them leave, and invalidate their passport before they return.",comment
525040562765053952,525032872647065600,"breaking: michael zehaf-bebeau had been designated ""high-risk traveller"" by cdn govt, which confiscated his passport <REPLY> @ 20committee the incident yesterday (car) in canada wa that a terrorist attack a well?",support
525034442104901632,525032872647065600,"breaking: michael zehaf-bebeau had been designated ""high-risk traveller"" by cdn govt, which confiscated his passport <REPLY> if michael zehaf-bebeau had his passport confiscated doen't it make sense to track his movement - wa this done? @ 20committee @ blogsofwar",query
525048948386299904,525032872647065600,"breaking: michael zehaf-bebeau had been designated ""high-risk traveller"" by cdn govt, which confiscated his passport <REPLY> @ 20committee oh, so they already know where z-b had gone to? any travel to the levant recently?",comment
525035264826413056,525032872647065600,"breaking: michael zehaf-bebeau had been designated ""high-risk traveller"" by cdn govt, which confiscated his passport <REPLY> @ 20committee @ sqwerin and @ barackobama still refuse to call it terrorism!",comment
525033521837273088,525032872647065600,"breaking: michael zehaf-bebeau had been designated ""high-risk traveller"" by cdn govt, which confiscated his passport <REPLY> @ 20committee pathetic.",support
525032872647065600,,"breaking: michael zehaf-bebeau had been designated ""high-risk traveller"" by cdn govt, which confiscated his passport",support
524925341316689920,524925050739490816,breaking news: soldier shot at national war memorial in ottawa <REPLY> @ cbcnews  why!!!,query
524930718645092353,524925050739490816,"breaking news: soldier shot at national war memorial in ottawa <REPLY> christ . ottawa friend, stay safe  ""@ cbcnews: breaking news: soldier shot at national war memorial in ottawa",comment
524930352000036864,524925050739490816,breaking news: soldier shot at national war memorial in ottawa <REPLY> @ cbcnews yes!!,support
524932019248463872,524925050739490816,breaking news: soldier shot at national war memorial in ottawa <REPLY> @ cbcnews @ michellemalkin 2nd isis attack in canada in two day,comment
524926357927903232,524925050739490816,breaking news: soldier shot at national war memorial in ottawa <REPLY> bizar .. gister montréal vandaag ottawa . @ cbcnews: breaking news: soldier shot at national war memorial in ottawa,comment
524925775678816256,524925050739490816,"breaking news: soldier shot at national war memorial in ottawa <REPLY> lord, have mercy . protect those who protect u ""@ cbcnews: soldier shot at national war memorial in ottawa",comment
524925553070329856,524925050739490816,breaking news: soldier shot at national war memorial in ottawa <REPLY> @ cbcnews,comment
524926310565814272,524925050739490816,breaking news: soldier shot at national war memorial in ottawa <REPLY> “ @ cbcnews: breaking news: soldier shot at national war memorial in ottawa be safe out there folk in uniform,comment
524926071599534080,524925050739490816,breaking news: soldier shot at national war memorial in ottawa <REPLY> ondertussen in canada...“ @ cbcnews: breaking news: soldier shot at national war memorial in ottawa,support
524929224260714499,524925050739490816,breaking news: soldier shot at national war memorial in ottawa <REPLY> @ cbcnews @ kimsulli omg hope!!!!!!,comment
524929840173309952,524925050739490816,breaking news: soldier shot at national war memorial in ottawa <REPLY> @ cbcnews @ michellemalkin and this:,comment
524925050739490816,,breaking news: soldier shot at national war memorial in ottawa,support
525034956691869696,525030173914431488,@ cp24 usa come before canadian medium <REPLY> @ inky_mark @ cp24 a part of a co-op criminal investigation one would doen't need fact to write story it appears.,query
525030166687670272,525028734991343617,ctv news confirms that canadian authority have provided us authority with the name michael zehaf-bibeau in connection to ottawa shooting <REPLY> @ cp24 i think that soldier should be armed and wear protective vest when they are on guard any where.,comment
525032614697385984,525028734991343617,ctv news confirms that canadian authority have provided us authority with the name michael zehaf-bibeau in connection to ottawa shooting <REPLY> @ cp24 ok now let's swoop in on all who knew him!,support
525036486337757185,525028734991343617,ctv news confirms that canadian authority have provided us authority with the name michael zehaf-bibeau in connection to ottawa shooting <REPLY> @ cp24 that name should not be mentioned again.,comment
525030173914431488,525028734991343617,ctv news confirms that canadian authority have provided us authority with the name michael zehaf-bibeau in connection to ottawa shooting <REPLY> @ cp24 usa come before canadian medium,comment
525028734991343617,,ctv news confirms that canadian authority have provided us authority with the name michael zehaf-bibeau in connection to ottawa shooting,support
524960359388823552,524959809402331137,senior u.s. official: canadian government ha informed u.s. that one shooter is dead in ottawa . live blog: <REPLY> “ @ cnnbrk: senior u.s. official: canadian government ha informed u.s. that one shooter is dead in ottawa . live blog:,support
524985774224048129,524960034305114113,@ cnnbrk please help u spread the word for our fundraiser to kickstart our company #roc #smallbusiness #the585 <REPLY> @ nywec you're a scumbag for trying to profit off a tragedy.,comment
524961643688890368,524959809402331137,senior u.s. official: canadian government ha informed u.s. that one shooter is dead in ottawa . live blog: <REPLY> @ cnnbrk us official - whatever . take your source from the canadian government what ha your channel become,comment
524960004529737728,524959809402331137,"senior u.s. official: canadian government ha informed u.s. that one shooter is dead in ottawa . live blog: <REPLY> @ cnnbrk @ thecurrentcbc: police - more than 1 suspect, downtown remains in lockdown . la",deny
